key	arm	description	checks	words	model	prompt_version
reactome:R-HSA-168142	A plain	TLR10 is an innate immune receptor of the Toll-like family expressed in a restricted way, mainly on B cells and dendritic cells, whose ligands remain poorly defined; it homodimerizes and can pair with TLR1 and TLR2, and signals through the MyD88 adaptor. The downstream cascade described here is the shared MyD88-dependent route that converts receptor engagement into inflammatory gene expression: IRAK4, IRAK1/2 and Pellino ligases assemble with TRAF6 and the TAK1-TAB complex, K63-linked ubiquitin chains built by UBE2N/UBE2V1 relay the signal, and the IKK complex frees NF-kB from IkB while parallel MAP kinase branches activate p38, JNK, ERK and the AP-1, CREB, ELK1 and MEF2 transcription factors. DUSP phosphatases, PP2A subunits and deubiquitinases restrain the output. The result is cytokine production and antigen-presenting cell activation; TLR10 itself is generally regarded as a dampener of inflammatory TLR responses.	-	137	claude-opus-5	v4
reactome:R-HSA-192823	A plain	Influenza virus encodes no ribosomes of its own, so every viral protein is made by the host translation apparatus; this step converts spliced and unspliced viral mRNA in the cytoplasm into the roughly ten polypeptides that build new particles, including the surface glycoproteins HA and NA, the polymerase subunits PB1, PB2 and PA, nucleoprotein, matrix proteins and NS1. The bulk of the gene content is the cytoplasmic 40S and 60S ribosomal subunit proteins that carry out initiation and elongation. Conserved viral 5' untranslated sequences favour recruitment of this machinery, aided by the host G-rich sequence factor GRSF1, while the co-chaperone P58(IPK) restrains the antiviral kinase PKR so that initiation is not shut down by the interferon-induced translational block. Host protein synthesis falls at the same time, making this the point where the virus captures a central cellular process to its own ends.	-	142	claude-opus-5	v4
reactome:R-HSA-204998	A plain	Neurons are eliminated during development and after injury when the p75 neurotrophin receptor, rather than TrkA, dominates the response to nerve growth factor or its unprocessed precursor, and this receptor-initiated death programme is what the intracellular adaptors NRAGE, NRIF and NADE carry forward. It matters because it sculpts the size of neuronal populations to match their targets and contributes to neuronal loss after axotomy and in degenerative injury. Ligand-bound NGFR recruits TRAF6 and MAGED1 (NRAGE), engages Rac1 through an array of Rho-family exchange factors, and activates JNK, converging on BAD, BIM and caspase-3 to dismantle the cell. In parallel, gamma-secretase components including presenilins and nicastrin cleave the receptor so that its intracellular domain, with NRIF, can reach the nucleus and drive transcriptional events; ubiquitin and SQSTM1 support the signalling scaffold.	-	130	claude-opus-5	v4
reactome:R-HSA-2393930	A plain	Nudix hydrolases keep the cellular nucleotide pool clean, and the phosphate bond hydrolysis they carry out is best understood as sanitation: damaged or surplus nucleotides are cleaved before they can be used as substrates. Oxidised, deaminated or methylated purine nucleoside di- and triphosphates are degraded by enzymes such as NUDT1, NUDT15 and NUDT18, preventing their incorporation into DNA as mutations or into mRNA as mistranslated protein. NUDT16 acts on inosine- and other modified guanine-containing nucleotides, while NUDT9 and NUDT5 hydrolyse ADP-ribose, limiting non-enzymatic ADP-ribosylation of proteins and the accumulation of a potent second messenger; ADPRM degrades ADP-ribose 1''-phosphate from tRNA splicing. Because these enzymes also destroy nucleotide analogues, their activity sets tolerance to thiopurine and other nucleoside-based chemotherapies, and NUDT15 variants cause severe drug toxicity.	-	125	claude-opus-5	v4
reactome:R-HSA-3304356	A plain	TGF-beta signalling normally restrains epithelial proliferation, and cancers frequently escape that restraint by breaking the step at which the receptor writes its signal onto its effectors. Ligand-bound TGFBR2 recruits and activates the TGFBR1 kinase, which phosphorylates the conserved C-terminal Ser-Ser-X-Ser motif of SMAD2 and SMAD3 after the anchoring protein ZFYVE9 presents them at the membrane; phosphorylated SMAD2/3 then assemble heterotrimers with SMAD4 and enter the nucleus to direct growth-inhibitory transcription. Cancer-associated mutants of this phosphorylation motif substitute, delete or truncate the critical serines, so the receptor complex can no longer activate them, the heterotrimer never forms, and the antiproliferative arm of the pathway is silenced. Loss of this input contributes to tumour growth and to the switch of residual TGF-beta signalling toward invasion, while leaving receptor activation itself intact.	-	129	claude-opus-5	v4
reactome:R-HSA-389542	A plain	Reducing power for biosynthesis and antioxidant defence comes largely from NADPH, and this route regenerates it outside the mitochondrion by oxidative decarboxylation of isocitrate to 2-oxoglutarate. Cytosolic and peroxisomal isocitrate dehydrogenase (IDH1) performs the NADP+-dependent step, while aconitase (ACO1) supplies its substrate by isomerising citrate exported from mitochondria to isocitrate. The NADPH produced supports fatty acid and cholesterol synthesis, regeneration of reduced glutathione and thioredoxin, and detoxification of peroxides, which matters in peroxisomes where beta-oxidation generates oxidative load. Related NADP+/NADPH balancing in the endoplasmic reticulum lumen sustains reductive reactions there. Because IDH1 also links this chemistry to 2-oxoglutarate availability for dioxygenases, mutations that alter its catalytic output reshape cellular redox state and metabolite-dependent epigenetic signalling, as seen in gliomas and myeloid malignancies.	-	122	claude-opus-5	v4
reactome:R-HSA-418038	A plain	Extracellular ATP, ADP, UTP and adenosine act as signals reporting cell damage, stress and nucleotide release, and this family of nucleotide-like purinergic receptors is how cells read them. The set covers the G protein-coupled arm: four adenosine receptors that tune vascular tone, inflammation, neuronal excitability and cardiac rate, and the P2Y receptors that respond to nucleotides. Some couple through Gq to phospholipase C and calcium release, others through Gi to lower cyclic AMP, so a single nucleotide can produce opposing outcomes depending on which receptor a cell expresses. P2RY12 on platelets drives ADP-dependent aggregation and is the target of widely used antithrombotic drugs. Related orphan and lysophospholipid-responsive receptors are grouped here by sequence kinship. Collectively these receptors shape vascular reactivity, immune cytokine secretion, platelet activation and apoptotic responses to nucleotide release.	-	131	claude-opus-5	v4
reactome:R-HSA-445355	A plain	Smooth muscle contraction generates the force that narrows blood vessels, moves food through the gut, and controls airway, bladder and uterine tone, responding to autonomic nerves, hormones, local mediators and stretch rather than to voluntary command. Calcium entry, here through low-voltage T-type channels, loads calmodulin, which activates myosin light chain kinase to phosphorylate the regulatory light chains of smooth muscle myosin and permit actin cross-bridge cycling; a parallel caldesmon-dependent arm modulates the actin filament in a manner analogous to troponin. Because the contractile apparatus is anchored not to sarcomeres but to dense bodies and focal adhesions built on talin, vinculin, paxillin and integrins, shortening squeezes the whole cell. Relaxation runs through nitric oxide-stimulated soluble guanylate cyclase and cGMP, the target of phosphodiesterase 5 inhibitors. Dysregulation underlies hypertension, vasospasm, asthmatic bronchoconstriction and bowel dysmotility.	-	133	claude-opus-5	v4
reactome:R-HSA-5358351	A plain	Hedgehog signalling converts a secreted morphogen gradient into patterned gene expression, and it is what tells cells in the limb bud, neural tube and developing skeleton which position they occupy; in adults it maintains stem and progenitor compartments. Loss of output causes birth defects such as holoprosencephaly and polydactyly, while inappropriate reactivation drives basal cell carcinoma and medulloblastoma. Ligands SHH, IHH and DHH are lipid-modified and released, then bind the receptor PTCH1, relieving its inhibition of Smoothened. Signalling is organised at the primary cilium, so intraflagellar transport components, the anterograde kinesin motor, retrograde dynein and tubulins are integral rather than incidental. In the off state, GPR161 raises cAMP and protein kinase A, GSK3 and casein kinase 1 prime GLI proteins for processing by the ubiquitin-proteasome system into repressors; SUFU sequesters them. Activation preserves full-length GLI activators, with SPOP, ITCH and SMURF ligases tuning the response.	-	145	claude-opus-5	v4
reactome:R-HSA-5368598	A plain	Dishevelled proteins sit at the hub of WNT reception, and one way cells set the ceiling on WNT output is by sequestering them. This branch describes negative regulation of TCF-dependent signalling by DVL-interacting proteins: CXXC4 (Idax) and CCDC88C (DAPLE) bind DVL1, DVL2 and DVL3 directly and dampen their ability to relay signal from activated receptors, so less beta-catenin escapes destruction and fewer TCF/LEF target genes are switched on. Because WNT/beta-catenin activity governs stem cell renewal, body axis patterning and tissue growth, restraint at the DVL step matters as much as activation does; loss of CCDC88C causes congenital hydrocephalus, and unchecked TCF-dependent transcription is a hallmark of colorectal tumourigenesis. DVL is also the point where canonical and planar-cell-polarity WNT branches diverge, so its interactors influence which route a WNT signal takes.	-	130	claude-opus-5	v4
reactome:R-HSA-5576893	A plain	The long plateau that distinguishes cardiac from nerve action potentials comes from a near-balance between inward and outward current, and this phase 2 biology is what keeps ventricular myocytes depolarized long enough for calcium-induced calcium release to drive a full contraction and for the refractory period to prevent re-excitation. Depolarization is sustained by Ca2+ entry through L-type channels built around the CACNA1C pore-forming subunit with beta, alpha2delta and gamma accessory subunits that tune trafficking and gating, and it is opposed by the slow delayed rectifier carried by KCNQ1 in partnership with KCNE subunits that convert the channel's kinetics to the slow, non-inactivating current needed here. The scaffold AKAP9 anchors kinase signalling to KCNQ1 so that adrenergic stimulation shortens the plateau as heart rate rises. Mutations in these subunits underlie congenital long QT syndromes and arrhythmic sudden death.	-	137	claude-opus-5	v4
reactome:R-HSA-5668599	A plain	Superoxide is made deliberately by NADPH oxidase complexes, and small GTPases of the RHO family are the switch that turns them on. When RAC1 or RAC2 loaded with GTP docks onto the membrane flavocytochrome and its cytosolic partners, electrons pass from NADPH to oxygen and superoxide is released into a phagosome or across the plasma membrane. In neutrophils this burst is the chemistry that kills ingested bacteria and fungi; loss of the catalytic subunit or of the p47/p67/p40 assembly causes chronic granulomatous disease with recurrent infection and granuloma formation. In endothelium the same output acts as a second messenger that amplifies VEGF receptor signalling during angiogenesis. Assembly is licensed by phosphorylation, with kinases including protein kinase C isoforms and ERK/p38 MAP kinases modifying the cytosolic factors, and S100A8/A9 and PIN1 contributing to subunit handling. Related oxidases NOX1 and NOX3 are activated through homologous adaptors.	-	144	claude-opus-5	v4
reactome:R-HSA-5675221	A plain	Growth factor signalling through RAS-RAF-MEK-ERK must be switched off as reliably as it is switched on, and negative regulation of the MAPK pathway is how the duration, amplitude and location of that signal are set. Without it, sustained ERK activity drives inappropriate proliferation and transformation, which is why many of these brakes are lost or bypassed in cancer. ERK itself feeds back onto RAF and onto MAP2K1 at T292, priming the PP2A holoenzyme and PP5 to strip activating phosphates from the RAF activation loop and N-terminal acidic region; subsequent phosphorylation restores 14-3-3 (YWHAB) binding and returns RAF to an autoinhibited state. PEBP1 sequesters RAF1 away from its MEK substrates, and scaffolds and modifiers such as KSR1, BRAP and PAQR3 constrain complex assembly and membrane localisation. Nuclear and cytoplasmic dual-specificity phosphatases, many of them ERK-induced, dephosphorylate ERK and stress-activated MAPKs, closing the loop.	-	142	claude-opus-5	v4
reactome:R-HSA-70171	A plain	Glycolysis is the cytosolic route that breaks glucose 6-phosphate down to pyruvate, yielding ATP and NADH without oxygen and feeding carbon to mitochondrial oxidation, lactate production, or biosynthesis. It is the sole ATP source for erythrocytes and a dominant one in proliferating and tumour cells; inherited defects in pyruvate kinase, phosphofructokinase or triosephosphate isomerase cause haemolytic anaemia and exercise intolerance. Hexokinases and glucokinase commit glucose, phosphofructokinase-1 catalyses the irreversible control step, and glyceraldehyde-3-phosphate dehydrogenase, phosphoglycerate kinase, enolase and pyruvate kinase complete the payoff phase, with several steps represented by tissue-specific isoforms. Flux is set by allosteric and hormonal control: the bifunctional PFKFB kinase/phosphatases govern fructose 2,6-bisphosphate levels, while PKA phosphorylation and protein phosphatase 2A subunits tune the enzymes, and glucokinase regulatory protein sequesters glucokinase. Nucleoporins and nuclear transport components appear alongside, reflecting regulated shuttling of these factors.	-	137	claude-opus-5	v4
reactome:R-HSA-72187	A plain	Nearly every eukaryotic mRNA acquires its 3' end not by the polymerase stopping cleanly but by endonucleolytic cleavage of a longer transcript followed by addition of a poly(A) tail, and this processing determines transcript stability, export competence and translatability as well as which of several alternative last exons a gene uses. Recognition of the polyadenylation signal by the CPSF complex, with CPSF3 as the nuclease, is coordinated with downstream element binding by CSTF subunits, symplekin scaffolding, poly(A) polymerase and the nuclear poly(A)-binding protein that sets tail length. Coupling to the RNA polymerase II C-terminal domain, to spliceosomal snRNP and SR/hnRNP proteins, and to the exon junction and TREX export machinery ties 3'-end formation to splicing and mRNA release, while PCF11 and the XRN2 exonuclease drive transcription termination. Misregulated site choice shortens 3' UTRs and removes microRNA control in cancer.	-	139	claude-opus-5	v4
reactome:R-HSA-73884	A plain	Base excision repair handles the most common everyday damage to DNA ": oxidized, deaminated and alkylated bases produced by mitochondrial reactive oxygen species, ionizing radiation, lipid peroxidation and inflammatory oxidants. Without it, mutation rates rise and lesions such as 8-oxoguanine are mispaired during replication; loss of MUTYH predisposes to colorectal adenomatous polyposis, and the route is also how uracil and thymine glycol are cleared from the genome. Repair begins with one of several damage-specific glycosylases ": UNG, OGG1, NTHL1, SMUG1, TDG, MPG and the NEIL enzymes ": which cleave the glycosidic bond and leave an abasic site. APEX1 and PNKP process the resulting ends, then either POLB with XRCC1 and LIG3 fills a single nucleotide, or PCNA, RFC, replicative polymerases, FEN1 and LIG1 replace a longer patch. PARP1 and PARP2 signal the strand break and recruit the scaffold, and chromatin and telomere-binding proteins set the context in which this repair occurs.	-	151	claude-opus-5	v4
reactome:R-HSA-74713	A plain	Insulin's message gets past the receptor only through a docking protein, and IRS activation is that step: the activated insulin receptor recruits IRS1 or IRS2 and phosphorylates them on multiple tyrosines, converting them into membrane-associated scaffolds that assemble downstream effectors. This is what couples insulin binding to PI3K-dependent glucose uptake and glycogen synthesis, and to the Ras-MAP kinase arm controlling growth and gene expression. IRS1 engages the receptor's juxtamembrane phosphotyrosine through its PTB domain, with its PH domain anchoring it to membrane phospholipids, then releases once phosphorylated so that SH2-containing partners can bind. GRB10 competes at the receptor and dampens the output, one of several brakes on the pathway. Loss or serine-phosphorylation-driven inactivation of IRS proteins underlies insulin resistance and type 2 diabetes, making this node the main site where metabolic signalling is tuned.	-	134	claude-opus-5	v4
reactome:R-HSA-8868766	A plain	Mitochondria make their own ribosomes, and the 12S and 16S rRNAs at their core must first be cut out of a single long polycistronic transcript of the heavy strand and then chemically decorated. This rRNA processing in the mitochondrion sets the ceiling on how much respiratory chain protein a cell can synthesise, since the mitochondrial genome encodes core subunits of complexes I, III, IV and the ATP synthase. Endonucleolytic release depends on the RNase P-like complex of PRORP, TRMT10C and HSD17B10 acting at tRNA 5' ends and on ELAC2 at 3' ends, with FASTKD2 and RNA granule components aiding folding and maturation. Methyltransferases including TFB1M, NSUN4 and the MRM enzymes, plus pseudouridine synthases, install the handful of modifications needed for subunit assembly. Defects impair mitochondrial translation and cause infantile encephalomyopathy, cardiomyopathy and deafness.	-	133	claude-opus-5	v4
reactome:R-HSA-8964540	A plain	Alanine metabolism in humans turns essentially on a single reversible reaction: the transfer of an amino group between alanine and 2-oxoglutarate to give pyruvate and glutamate. This interconversion links protein turnover to energy metabolism, because it lets muscle export the nitrogen from degraded amino acids as a harmless carrier in the blood while delivering a three-carbon skeleton to the liver for gluconeogenesis, the basis of the glucose-alanine cycle during fasting and exercise. Two alanine aminotransferases carry out the step, one cytosolic and one mitochondrial, both using pyridoxal phosphate. Their release from damaged hepatocytes is why serum alanine aminotransferase is the standard clinical marker of liver injury, and the mitochondrial isoform's activity is also relevant to insulin secretion and hepatic glucose output.	-	121	claude-opus-5	v4
reactome:R-HSA-9027277	A plain	Erythropoietin drives red cell production by keeping erythroid progenitors alive and proliferating, and one branch of that signal works through phospholipase C gamma. When erythropoietin binds its receptor, the receptor dimerizes and JAK2 is activated, creating phosphotyrosine docking sites; PLCG1 or PLCG2 is recruited to the activated receptor complex and phosphorylated by the Src-family kinase LYN, with IRS2 serving as an additional scaffold. Activated phospholipase C cleaves membrane phosphatidylinositol 4,5-bisphosphate into inositol 1,4,5-trisphosphate, which releases calcium from intracellular stores, and diacylglycerol, which activates protein kinase C. The resulting calcium and PKC signals feed into transcriptional and survival responses that expand the erythroid compartment during hypoxia or blood loss. Loss of erythropoietin or receptor signalling causes anaemia, while gain-of-function receptor and JAK2 lesions produce erythrocytosis and myeloproliferative disease.	-	127	claude-opus-5	v4
reactome:R-HSA-9603798	A plain	Peroxisomes cannot build themselves without first installing their membrane proteins, and class I peroxisomal membrane protein import is the route most of them take. The cytosolic chaperone-receptor PEX19 captures newly made membrane proteins, recognising signals within their transmembrane segments, and delivers them to PEX3 in the peroxisomal membrane, where insertion proceeds without ATP or GTP hydrolysis; PEX3 itself is handled by PEX19 together with PEX16, and both can enter the ER membrane co-translationally so that budded vesicles seed new peroxisomes. The cargoes placed this way define what the organelle can do: fatty acid transporters such as ABCD1 and ABCD3, small solute pores, division factors including PEX11B and FIS1, and the docking and ubiquitin-ligase components that import matrix enzymes. Loss of these steps yields peroxisome biogenesis disorders of the Zellweger spectrum, with failed β-oxidation and impaired ether lipid synthesis.	-	138	claude-opus-5	v4
reactome:R-HSA-9604323	A plain	NOTCH4 is the endothelial-biased Notch receptor, and restraining its output keeps angiogenesis and vascular remodelling in check; loss of that restraint gives excess Notch activity, disordered vessel development and, in mammary and other epithelia, oncogenic transformation. Signalling is shut down after receptor cleavage, by preventing the released NOTCH4 intracellular domain from reaching the nucleus and by destroying it. AKT1-mediated phosphorylation creates a binding site for 14-3-3-zeta (YWHAZ), which sequesters the fragment in the cytosol, while the F-box protein FBXW7 within an SCF complex built on SKP1, CUL1 and RBX1 recognises the phosphorylated fragment and polyubiquitinates it for destruction by the 26S proteasome, whose full complement of core and regulatory subunits is represented here. Binding to the centrosomal coiled-coil protein TACC3 provides a further inhibitory interaction. This is ubiquitin-proteasome control of a developmental transcriptional switch.	-	134	claude-opus-5	v4
reactome:R-HSA-9748784	A plain	The fate of a drug in the body — how it is absorbed, distributed, chemically transformed and excreted — determines its dose, duration of action and toxicity, and this collection of absorption, distribution, metabolism and excretion steps is where that pharmacokinetic handling is carried out. Uptake transporters of the organic anion and organic cation families, together with nucleoside carriers, move compounds into hepatocytes and renal tubular cells, while ABC efflux pumps including ABCB1 and ABCG2 export them back to blood, bile or urine and set oral bioavailability and blood–brain barrier access. Between the two, cytochrome P450 oxidations and hydrolysis by carboxylesterases generate metabolites that UGT glucuronosyltransferases, sulfotransferases, glutathione S-transferases and N-acetyltransferases conjugate for elimination; thiopurine and purine-handling enzymes such as TPMT, HPRT1 and XDH activate or inactivate antimetabolite drugs. Common variants in these genes underlie much interindividual variation in drug response and adverse reactions.	-	144	claude-opus-5	v4
reactome:R-HSA-9769726	A plain	Blood clotting depends on a relay of plasma proteases and cofactors that converts fibrinogen to fibrin at a site of vessel injury, and this grouping collects the inherited defects of that cascade. Loss-of-function changes in factor VIII or factor IX cause haemophilia A and B, fibrinogen chain mutations give afibrinogenaemia and dysfibrinogenaemia, and von Willebrand factor defects impair platelet adhesion through the GPIb-IX-V receptor complex, whose subunits are themselves mutated in Bernard-Soulier syndrome. Failures of post-translational processing matter as much as the factors: vitamin K-dependent gamma-carboxylation by GGCX licenses calcium-dependent membrane binding, and tyrosine sulfotransferases modify factor VIII and related substrates. The balance runs both ways, since protein C and protein S defects, and gain-of-activity variants of factor V and factor IX, tip the system toward thrombophilia rather than bleeding. Scrambling of membrane phospholipid by ANO6 supports procoagulant surface exposure on platelets.	-	142	claude-opus-5	v4
reactome:R-HSA-977606	A plain	Complement is destructive by design and self-amplifying, so host tissue survives only because its activation is continuously restrained. This regulation keeps the inherent positive feedback of C3 cleavage and the constant low-grade tickover of the alternative pathway from turning on healthy cells, while still allowing opsonisation of pathogens and clearance of dead cells, debris and oxidative damage. Membrane-anchored and plasma regulators of complement activation work in two ways: they accelerate irreversible decay of the C3 and C5 convertases, as decay accelerating factor CD55 does, and they serve as cofactors for factor I-mediated cleavage of C3b and C4b, the role of factor H, membrane cofactor protein CD46, complement receptor 1 and C4b-binding protein. C1 inhibitor blocks the classical pathway proteases and CD59 caps membrane attack complex assembly. Loss of these brakes underlies atypical haemolytic uraemic syndrome, paroxysmal nocturnal haemoglobinuria, macular degeneration and hereditary angioedema; many microbes evade attack by capturing host regulators.	-	151	claude-opus-5	v4
reactome:R-HSA-9860931	A plain	Endothelial cells lining blood vessels continuously read the frictional drag of flowing blood, and how they respond to shear stress determines whether a vessel segment stays quiescent and dilated or turns inflamed and atherosclerosis-prone. Flow is sensed at the apical membrane and at junctional and adhesion complexes: the mechanosensitive cation channels PIEZO1 and TRPV4 admit calcium, activating the calpain-2 protease that remodels submembrane cytoskeleton so cells elongate and align with the flow axis. Steady high-volume laminar flow signals through VEGFR2, ATP-released P2RY2, and adrenomedullin acting on CALCRL/RAMP2 to raise cAMP and activate PI3K-AKT, which phosphorylates eNOS to generate nitric oxide and vasodilation. Disturbed or low flow instead engages integrin alpha5/beta1, PDE4D-mediated cAMP hydrolysis, focal adhesion kinase, and PP2A-dependent YAP1 activation, driving NF-kB-dependent inflammatory gene expression, inflammasome priming, and leukocyte recruitment at branch points and curvatures.	-	135	claude-opus-5	v4
reactome:R-HSA-9865114	A plain	Maple syrup urine disease is the inborn error of metabolism that follows loss of the branched-chain alpha-ketoacid dehydrogenase complex, the mitochondrial machine performing the second, committed step of leucine, isoleucine and valine catabolism. Without it, branched-chain amino acids and their keto acids accumulate in blood and urine, producing the characteristic sweet odour along with poor feeding, lethargy, encephalopathy, seizures, coma and death in the classic neonatal form; milder intermediate and stress-triggered intermittent forms reflect higher residual activity. The complex is built from an E1 decarboxylase made of BCKDHA and BCKDHB dimers, a DBT transacylase core, and the shared DLD dehydrogenase, and requires thiamine diphosphate, lipoamide, FAD and NAD+. Flux is set by reversible phosphorylation, with the phosphatase PPM1K activating the complex. Because DLD also serves pyruvate and alpha-ketoglutarate dehydrogenase, its loss causes broader, lethal lactic acidosis. Newborn screening enables dietary intervention.	-	141	claude-opus-5	v4
reactome:R-HSA-9937850	A plain	Chromatin remodelling and histone deacetylation are usually separate jobs; the NuRD complex does both in one machine, sliding nucleosomes with a CHD3/CHD4/CHD5 ATPase while HDAC1 or HDAC2 strips acetyl groups from nearby histone tails. Assembly of this complex is what licenses that dual activity: a nucleating core of HDAC1/2 with MTA1/2/3 and the histone-binding WD40 proteins RBBP4/7 recruits MBD2 or MBD3, GATAD2A/B and CDK2AP1/2, and paralogue choice at each position generates complexes with distinct targets. Recruitment to genes comes largely through transcription factors and chromatin readers, including Ikaros-family zinc fingers, nuclear receptors, ZMYND8 and PWWP2 proteins, and can repress or activate transcription. The outputs shape stem cell differentiation, lymphoid and neural development, DNA damage responses and metabolic gene programmes such as gluconeogenic PCK1, FBP1 and G6PC1, and its subunits are recurrently mutated in cancer.	-	134	claude-opus-5	v4
