key	arm	description	checks	words	model	prompt_version
go:GO:0090235	B repair	Before a cell divides, every chromosome must be pulled to the spindle equator so that sister chromatids are under balanced tension and can be split evenly; this pathway comprises the influences that tune how fast and how completely that metaphase plate congression occurs. Failure produces misaligned chromosomes, lagging chromatids and aneuploidy, and the machinery involved is a recurring target in cancer. Central to it is the chromosomal passenger complex — Aurora B with INCENP, survivin and borealin — which corrects improperly attached kinetochores, alongside CDK1 as the mitotic master kinase and the checkpoint protein MAD1L1, which delays anaphase while alignment is incomplete. Spindle organisation and force generation contribute through NUMA1 and cytoplasmic dynein, while SPAG5 supports kinetochore–microtubule attachment. Acetyltransferase and deacetylase activities are also represented, linking chromatin modification to the fidelity of chromosome alignment.	-	134	claude-opus-5	v4
go:GO:0097114	B repair	Excitatory synapses work only if NMDA-type glutamate receptors are concentrated at the right patch of postsynaptic membrane rather than dispersed across the neuronal surface, and this clustering process is what puts them there and holds them in place. The result is a postsynaptic density capable of coincidence detection, calcium influx and the plasticity that underlies learning and memory; a synapse whose receptors are not clustered transmits weakly and cannot be potentiated. Trans-synaptic adhesion between neurexin and neuroligin aligns the presynaptic release site with the postsynaptic specialization, while SHANK3 provides the scaffold that links receptor complexes to the actin cytoskeleton. Secreted cues, including reelin acting on neuronal surface receptors and APOE-associated lipoprotein signalling, modulate where and how strongly receptors accumulate, connecting receptor positioning to cortical wiring and synapse maturation.	-	128	claude-opus-5	v4
go:GO:0098901	B repair	Every heartbeat begins with a cardiac action potential, and this regulatory biology sets its shape, duration, and how often it fires. It tunes the depolarizing and repolarizing currents that determine conduction through the atria, ventricles, and pacemaking tissue, and thereby the rhythm and coordination of contraction. Voltage-gated and ligand-modulated channels supply the currents: an L-type calcium channel carries the plateau, hyperpolarization-activated HCN channels drive spontaneous pacemaker depolarization, a gap junction connexin propagates excitation between cells, and a calcium-activated TRPM4 channel shapes late repolarization. Their activity is scaled by calmodulin, CaMKII signalling, and scaffolds such as AKAP9, ankyrin-B, and caveolins that place channels at the correct membrane domain. Calcium handling by the ryanodine receptor and the SERCA pump, and desmosomal junction proteins holding myocytes mechanically and electrically coupled, feed back on excitability. Disturbed regulation produces arrhythmia and abnormal conduction.	-	138	claude-opus-5	v4
go:GO:0110154	B repair	Removal of the 5' cap commits an mRNA to destruction, and RNA decapping is the step that makes cytoplasmic mRNA turnover irreversible. Once the cap is cleaved, the body of the message is exposed to 5'-to-3' degradation by XRN1, so decapping sets how long a transcript survives and how quickly a cell can change its protein output. The core hydrolase DCP2 works with DCP1A/DCP1B and enhancers such as EDC3, EDC4, PATL1, the LSM1-7 ring and the helicase DDX6, which couples deadenylation by CCR4-NOT and PAN3 to cap loss; ZFP36 delivers AU-rich cytokine mRNAs into this route. A scavenger enzyme, DCPS, clears the leftover cap dinucleotide, while related Nudix hydrolases and DXO act on other capped or aberrantly capped RNAs. The machinery assembles in cytoplasmic granules and links translational repression to decay.	-	131	claude-opus-5	v4
go:GO:0140971	B repair	Cytosolic double-stranded DNA, whether from bacteria, viruses or damaged host nuclei, is sensed by AIM2, which oligomerizes with ASC and caspase-1 to drive IL-1β and IL-18 maturation and pyroptotic death. Controlling how readily that platform forms sets the threshold between useful antimicrobial alarm and damaging inflammation, and this regulation shapes host defence against intracellular pathogens as well as susceptibility to autoinflammatory tissue injury. Interferon-inducible guanylate-binding proteins such as GBP2 and GBP5 act upstream by attacking pathogen-containing vacuoles and bacterial surfaces so that DNA becomes accessible to the sensor, effectively licensing assembly. Restraint comes from other quarters: the related DNA sensor IFI16 and the pyrin-domain-only protein PYDC5 interfere with sensor and adaptor interactions, while TRIM11 limits AIM2 levels by promoting its degradation. The balance determines how much mature IL-1 family cytokine a DNA-exposed cell releases.	-	134	claude-opus-5	v4
go:GO:0150079	B repair	Microglia and astrocytes must be able to switch off an inflammatory response once a threat has passed, and dampening the neuroinflammatory response is what keeps immune activity in the brain from damaging the tissue it protects. Neurons signal their health directly to microglia through ligand-receptor pairs such as CD200-CD200R1 and fractalkine, holding resident phagocytes in a quiescent state; loss of this restraint gives synapse loss, chronic gliosis and progressive neurodegeneration. Other components act inside the microglial cell, where progranulin, TREM2 and cystatin F set the threshold and duration of activation, and mutations in progranulin or TREM2 cause frontotemporal dementia and raise Alzheimer risk. Anti-inflammatory cytokine and growth factor input, a circadian transcriptional repressor, and several microRNAs add further layers of suppression, linking immune tone in the CNS to lipid handling, sleep-wake timing and repair.	-	134	claude-opus-5	v4
go:GO:0170043	B repair	Not every amino acid a cell makes is destined for protein; this route covers synthesis of amino acids that act as neurotransmitters, metabolic intermediates or structural modifications. Glutamate decarboxylases GAD1 and GAD2 generate GABA, the principal inhibitory transmitter, and serine racemase produces D-serine, the co-agonist at NMDA receptors, tying this chemistry directly to synaptic excitability; loss of GABA synthesis provokes seizures. Other members feed ornithine and citrulline production for the urea cycle and carbamoyl phosphate synthesis, while procollagen lysyl hydroxylases create hydroxylysine residues needed for collagen crosslinking, and their deficiency causes a form of Ehlers-Danlos syndrome. Transporters and catabolic enzymes such as ABAT and DPYD set the surrounding flux, so the pathway sits at the junction of nitrogen disposal, neurotransmission and extracellular matrix maturation.	-	124	claude-opus-5	v4
go:GO:1901334	B repair	Lactone metabolism covers the making and breaking of cyclic esters, and the genes here point to two concrete arms of it: paraoxonase-family lactonases and the handling of ascorbate, whose oxidised form dehydroascorbate is itself a lactone. PON1, PON2 and PON3 hydrolyse lactones and related esters, PON1 circulating in plasma in association with HDL and also able to hydrolyse organophosphate substrates, while PON2 acts intracellularly. Vitamin C enters cells either as ascorbate through the sodium-dependent transporters SLC23A1 and SLC23A2 or as dehydroascorbate through the glucose carriers SLC2A1 and SLC2A3, after which it must be reduced back to the active vitamin; glutathione supply via GCLC and thiol-active enzymes including GSTO1, GSTO2, ERO1A and SELENON tie this chemistry to cellular redox balance. The net result is antioxidant capacity, cofactor availability for collagen and catecholamine synthesis, and detoxification of reactive esters.</description>}Understanding the Ecological Relationship Between the Atlantic Puffin and the Sandeel: A Study in Trophic Dependency and Climate-Driven Mismatch	-	155	claude-opus-5	v4
go:GO:1902165	B repair	When DNA damage is too severe to repair, p53 can commit a cell to death through the mitochondrial arm of apoptosis, and this pathway covers the inputs that tune how readily that commitment happens. The balance matters in both directions: too little killing lets damaged cells persist and become tumorigenic, while too much destroys tissue after genotoxic stress or chemotherapy. Control acts at several levels. RPL26 binds p53 mRNA to boost its translation, while SIRT1 deacetylates p53 and dampens its output, and TAF9/TAF9B and HNRNPK support transactivation of target genes. ZNF385A biases p53 toward cell-cycle arrest genes such as p21 rather than apoptotic ones. At the mitochondrion, BCL2 and TRIAP1 restrain permeabilization and caspase-9 activation. Survival signals from CD44, MUC1, MIF and CD74 feed in, linking the decision to the cell's surface and inflammatory context.	-	135	claude-opus-5	v4
go:GO:1903294	B repair	Glutamate is the main excitatory transmitter in the brain, and tuning how much of it is released at a synapse sets the gain of excitatory transmission, shaping learning, cortical excitability and the threshold for excitotoxic damage. This regulatory layer acts at several points: STXBP1 (Munc18-1) primes and chaperones the SNARE machinery that fuses transmitter-filled vesicles with the presynaptic membrane, and RAB3GAP1 is the catalytic subunit of the Rab3 GTPase-activating complex, stimulating GTP hydrolysis on Rab3 during the vesicle cycle. Substrate supply matters too: the amino acid transporter SLC38A2 imports glutamine for conversion to glutamate, while KMO diverts tryptophan metabolism along the kynurenine route toward metabolites that modulate glutamate receptors. DTNBP1 links the process to presynaptic release regulation. Loss of STXBP1 causes severe early-onset epileptic encephalopathy, underscoring how narrowly release must be controlled.	-	132	claude-opus-5	v4
go:GO:1905203	B repair	When tissue is injured, the parenchyma that is lost can be replaced by fibrous connective tissue rather than by functional cells, and this pathway covers the controls that set how far that replacement goes. Tuning it decides whether a wound heals or progresses to fibrosis and scarring of the heart, lung, liver or kidney, where deposited matrix stiffens the organ and displaces its working tissue. The protein components act on myofibroblast behaviour and contractility: the Rho-dependent kinases ROCK1 and ROCK2 transmit cytoskeletal tension, calcineurin's catalytic subunit couples calcium signals to transcription, PPARG restrains fibrogenic activation, and RUNX1 and the advanced glycation end-product receptor AGER link inflammatory and metabolic stress to the same programme. A large share of the regulators here are microRNAs, including the miR-34 and miR-15/16 families, miR-17, miR-195, miR-199 and miR-214, which set matrix and growth-factor gene output post-transcriptionally.	-	141	claude-opus-5	v4
go:GO:1990144	B repair	When oxygen falls low enough that a cell cannot maintain its metabolism, the intrinsic apoptotic signalling pathway triggered by hypoxia decides whether that cell dies, committing it through mitochondrial permeabilisation and the execution phase of apoptosis rather than through an external death receptor. The genes involved illustrate both the death-promoting and the restraining sides of this decision. BNIP3, a BH3-only protein induced under low oxygen, acts at the mitochondrial outer membrane, while PINK1 links mitochondrial quality surveillance to survival, and NOL3 (ARC) and TMBIM6 oppose commitment by dampening caspase activation and buffering calcium release from the endoplasmic reticulum. Kinase and transcriptional components such as MAP2K1, PIK3CB and ATF2 set the balance between adaptive survival signalling and death, alongside stress-response and glycolytic proteins that mark the hypoxic state itself.	-	128	claude-opus-5	v4
go:GO:1990573	B repair	Cells hold potassium far above its external concentration, and potassium ion import across the plasma membrane is how that gradient is built and defended. It sets the resting membrane potential, underwrites excitability in neurons, cardiac and skeletal muscle, and drives secondary transport of nutrients and other ions; it also supports renal potassium handling and gastric acid secretion. The central machinery is the Na+/K+-ATPase, with multiple catalytic alpha and glycoprotein beta subunits and small FXYD regulatory partners that tune its pumping, alongside related gastric and non-gastric H+/K+-ATPases. Inward-rectifier channels of the KCNJ family, some coupled to sulfonylurea receptor subunits that link them to ATP levels, together with hyperpolarization-activated HCN channels, carry inward potassium flux, while NKCC-type cotransporters load potassium in epithelia. Mutations in these components cause cardiac arrhythmia, renal salt-wasting syndromes, deafness and neurological disease.	-	134	claude-opus-5	v4
go:GO:2000340	B repair	CXCL1 is a neutrophil-attracting chemokine, and this pathway covers the inputs that turn its production up in epithelial cells, fibroblasts and other tissue-resident cells. Raising CXCL1 output is how a tissue signals that neutrophils are needed, so the regulators here sit upstream of acute inflammatory cell recruitment rather than inside the chemokine's own signalling. The dominant input is IL-17 family cytokines: IL17A and IL17F acting through the IL17RA-containing receptor drive transcription of CXCL1 along with other neutrophil chemoattractants and antimicrobial products, a hallmark of type 17 immunity at mucosal and skin surfaces. TIRAP contributes as the adaptor that couples TLR2 and TLR4 to downstream kinases and NF-κB after microbial recognition. TRPV4, a mechano- and osmosensitive cation channel, links mechanical or barrier stress to the same chemokine response.	-	127	claude-opus-5	v4
go:GO:2001186	B repair	Cytotoxic CD8-positive alpha-beta T cells kill infected and transformed cells, so the brakes on their activation determine whether that killing stays proportionate. Damping this response protects healthy tissue from collateral destruction, limits autoimmunity, and sets the threshold for tolerance; the same restraint, co-opted within tumours or chronic infection, leaves cytotoxic cells functionally exhausted. The genes here act at several levels. Inhibitory surface ligands such as CD274 (PD-L1) and VSIR deliver co-inhibitory signals to responding T cells, and LILRB1 is an inhibitory receptor that recognises MHC class I. Intracellularly, SOCS1 shuts down cytokine receptor signalling through JAK-STAT, curbing the interleukin-driven amplification of effector responses. ZBTB7B instead operates developmentally, directing thymocyte lineage choice away from the CD8 fate toward CD4 helper cells. Together they place cytotoxic T cell activation under negative control at the ligand, cytokine and developmental levels.	-	137	claude-opus-5	v4
hallmark:HALLMARK_INTERFERON_ALPHA_RESPONSE	B repair	Type I interferon alerts cells to viral infection, and the interferon alpha response is the transcriptional programme it switches on: genes up-regulated by alpha interferon that together put a cell into an antiviral state. Their products restrict viruses at nearly every step — RNA sensors such as IFIH1 and DHX58 detect viral nucleic acid, EIF2AK2 and the OAS enzymes shut down translation and trigger RNA degradation, MX1 and the IFITM proteins block entry and replication, and BST2 tethers budding virions. In parallel, elevated antigen presentation machinery, including TAP1 and the immunoproteasome subunits PSMB8 and PSMB9, and chemokines such as CXCL10 and CXCL11 recruit and arm lymphocytes. ISG15 conjugation, the STAT2–IRF9 transcription module and the deconjugating enzyme USP18 both propagate and restrain the signal, so much of the output is feedback control of interferon signalling itself.	-	135	claude-opus-5	v4
reactome:R-HSA-141333	B repair	Oxidative deamination of biogenic amines by the two monoamine oxidases, MAOA and MAOB, is the main route by which neurotransmitter and dietary amines are broken down. The reaction converts an amine to the corresponding aldehyde with reduction of oxygen to hydrogen peroxide; for primary amines such as serotonin or dopamine, ammonia is also released, while secondary and tertiary amines yield the shortened amine instead. Both are flavin-dependent enzymes anchored in the outer mitochondrial membrane, sharing over 70% sequence identity and many substrates, yet differing in preference: MAOA acts best on serotonin, MAOB on phenylethylamine, and their relative abundance differs between tissues such as fibroblasts and platelets. Because this step limits how long monoamines persist, the enzymes are longstanding drug targets, with inhibitors used as antidepressants and in Parkinson disease; loss of MAOA activity is linked to altered amine excretion and behaviour.	-	141	claude-opus-5	v4
reactome:R-HSA-167172	B repair	An integrated HIV-1 provirus makes new virus only by borrowing the host cell's own RNA polymerase II machinery, and transcription of the HIV genome is that borrowing. The long terminal repeat at the 5' end supplies promoter and enhancer sequences that recruit cellular transcription factors, so every viral protein ultimately depends on general host initiation and elongation components: TBP with its TAF partners, the TFIIA/TFIIB/TFIIE/TFIIF factors, TFIIH with its CDK7-cyclin H kinase module, and the P-TEFb subunits CDK9 and cyclin T1. Promoter-proximal pausing imposed by NELF and DSIF is the key control point; the viral Tat protein binds the TAR stem-loop in the nascent transcript and recruits P-TEFb to convert stalled polymerase into productive elongation, aided by elongation factors and the FACT histone chaperone. Capping enzymes and the nuclear cap-binding complex then process transcripts that serve as mRNAs, spliced templates for regulatory proteins, and packaged genomic RNA.	-	147	claude-opus-5	v4
reactome:R-HSA-202670	B repair	Growth-factor signalling through ERK must be switched off as well as on, and this is the step in which ERKs are inactivated by dephosphorylation. The activating mark on ERK1 and ERK2 (and the related ERK5) is a dual phosphothreonine-phosphotyrosine pair in the kinase activation loop; removing either one returns the kinase to its resting state, setting how long and how strongly a stimulus is read. Dual-specificity MAP kinase phosphatases such as DUSP6 and DUSP7, which prefer ERK, act in the cytoplasm and nucleus, while the serine/threonine phosphatase PP2A contributes through its catalytic, scaffolding and regulatory subunits; VRK3 acts as a scaffold promoting phosphatase action on ERK. Because active MAP kinases induce transcription of phosphatase genes, this arm forms a negative feedback loop that shapes signal duration and limits proliferative output.	-	130	claude-opus-5	v4
reactome:R-HSA-209543	B repair	Neurotrophin binding to the p75 neurotrophin receptor turns the receptor's cytoplasmic tail into a docking platform, and the complexes it recruits determine whether a neuron survives, grows, or dies. Because p75NTR has no catalytic activity of its own, everything depends on which adaptors arrive: here the assembly built around NGF-bound receptor gathers RIPK2, MYD88 and IRAK1 together with the scaffold p62 and atypical protein kinase C iota, converging on TRAF6. TRAF6 acts as an E3 ubiquitin ligase, and the polyubiquitin supplied by the ubiquitin genes in this module drives activation of the IKK complex through IKBKB, freeing NF-kB to enter the nucleus and switch on survival and inflammatory transcription. This arm of neurotrophin signalling opposes the pro-apoptotic outputs of the same receptor, and its balance shapes developmental neuronal pruning, axon growth and injury responses.	-	134	claude-opus-5	v4
reactome:R-HSA-210746	B repair	During pancreas development, a subset of ductal epithelial progenitors turns on NEUROG3 and is thereby committed to the endocrine lineage that gives rise to the islet cells producing insulin, glucagon, somatostatin and other hormones. The transcriptional programme run in these endocrine-committed progenitors converts that commitment into a differentiated hormone-secreting identity, so it sits upstream of glucose homeostasis and the endocrine, rather than acinar or ductal, fate. NEUROG3 itself directs transcription of a further set of regulators, including PAX4, NEUROD1, NKX2-2 and INSM1, which together specify islet subtypes and drive hormone gene expression and the maturation of secretory cells. Much of the evidence comes from mouse development, where the same factor dependencies are conserved. Because these factors act in a hierarchy, disruption at any level compromises islet formation and endocrine function.	-	130	claude-opus-5	v4
reactome:R-HSA-212718	B repair	One branch of epidermal growth factor receptor signalling converts ligand binding into a lipid second-messenger burst, and this is the step where EGFR interacts with phospholipase C-gamma. Any of the receptor's ligands -- EGF itself, transforming growth factor alpha, amphiregulin, epiregulin, epigen, betacellulin or heparin-binding EGF -- dimerises and autophosphorylates the receptor, creating phosphotyrosine docking sites. PLCG1 binds through its SH2 domains, is phosphorylated, and hydrolyses phosphatidylinositol 4,5-bisphosphate at the inner face of the plasma membrane into inositol 1,4,5-trisphosphate and diacylglycerol. IP3 releases calcium from intracellular stores, while diacylglycerol remains in the membrane and activates protein kinase C. The pathway therefore links a receptor tyrosine kinase to phosphoinositide turnover and calcium mobilisation, distinct from the MAPK and PI3K routes that the same receptor also engages.	-	125	claude-opus-5	v4
reactome:R-HSA-2978092	B repair	Cytosolic isocitrate dehydrogenase 1 normally oxidises isocitrate to 2-oxoglutarate while reducing NADP+, supplying NADPH for cytosolic reductive biosynthesis and antioxidant defence. Somatic mutations at arginine 132, found at high frequency in glioblastoma and other tumours, convert the enzyme into one that instead reduces 2-oxoglutarate with NADPH to 2-hydroxyglutarate, so that cells expressing the mutant accumulate elevated levels of this metabolite in the cytosol. This abnormal conversion is a gain of a new catalytic activity rather than simple loss of function, and the mutation is heterozygous, leaving one wild-type subunit. 2-Hydroxyglutarate closely resembles 2-oxoglutarate and can interfere with dioxygenases that use it as cosubstrate, notably histone and DNA demethylases, contributing to the hypermethylated, differentiation-blocked phenotype of these tumours. The metabolite's ultimate fate is unclear, but its consistent appearance in primary tumours suggests it favours tumour cell growth, and it serves as a diagnostic marker and drug target.	-	146	claude-opus-5	v4
reactome:R-HSA-379716	B repair	Every round of protein synthesis in the cytoplasm begins with charging a tRNA with its matching amino acid, and cytosolic tRNA aminoacylation is the step that establishes the genetic code physically: each synthetase reads both an amino acid and the tRNAs that carry its codons, joining them using ATP and releasing AMP and pyrophosphate. Errors or shortfalls here limit translation capacity and can introduce the wrong residue into nascent chains. The enzymes here cover the standard amino acids, with a bifunctional glutamyl-prolyl enzyme and a two-subunit phenylalanyl enzyme; eight of them assemble with the accessory proteins AIMP1, AIMP2 and EEF1E1 into a multi-synthetase complex thought to channel charged tRNAs efficiently to elongating ribosomes. Several members also have signalling roles outside translation, and inherited mutations in individual synthetases, including GARS1 and AARS1, cause peripheral neuropathy.	-	134	claude-opus-5	v4
reactome:R-HSA-380108	B repair	Leukocytes find their way to infection, injury and lymphoid tissue by reading gradients of secreted chemoattractant proteins, and the binding of chemokines to their G protein-coupled receptors is the recognition step that sets that migration in motion. Ligands of the CC, CXC, CX3C and XC families engage matching receptors such as CCR1-CCR10, CXCR1-CXCR6, CX3CR1 and XCR1, triggering calcium flux, integrin activation and directed chemotaxis. The pairings define immune cell behaviour: CCR7 with CCL19 and CCL21 routes dendritic cells and naive T cells into lymph nodes, CXCR4 with CXCL12 retains progenitors in bone marrow, and CXCR1/CXCR2 with CXCL8 recruits neutrophils to inflamed tissue. Atypical receptors including ACKR2, ACKR3 and ACKR4 bind ligands without conventional signalling, scavenging them to shape gradients. This signalling underlies inflammation, lymphoid organisation, HIV entry and tumour metastasis.	-	130	claude-opus-5	v4
reactome:R-HSA-4755583	B repair	Dolichol kinase converts dolichol to dolichyl phosphate in the endoplasmic reticulum membrane, the lipid carrier on which the oligosaccharide precursor for N-linked glycosylation is built and which also supplies O-mannosylation and GPI anchor synthesis. When DOLK activity is lost, dolichyl phosphate becomes limiting and glycan transfer to nascent proteins fails across many substrates at once, producing the underglycosylated serum glycoproteins that define a type I congenital disorder of glycosylation. The resulting DOLK-CDG is a severe multisystem disease, with dilated cardiomyopathy, ichthyosis, seizures, hypotonia and developmental failure, and death frequently occurs in infancy. Because the affected step sits upstream of all dolichol-dependent glycosylation rather than within one glycan branch, the defect illustrates how a single lipid-activating kinase governs secretory protein maturation, membrane protein folding and cell surface anchoring throughout the body.	-	130	claude-opus-5	v4
reactome:R-HSA-5218900	B repair	Death receptor signalling can end in apoptosis or in regulated necrosis, and blocking caspase-8 proteolytic activity is what tips the decision toward the necrotic route. Fully processed caspase-8 not only drives the apoptotic cascade but also cleaves RIPK1 and RIPK3, thereby restraining the kinase-dependent necroptotic programme; when its activity is suppressed, those kinases survive intact and signal necrosis instead. Ligands such as FASLG and TRAIL engage FAS and the TRAIL receptors TNFRSF10A/B, which recruit FADD to assemble a platform where procaspase-8 dimerises, with TRADD and TRAF2 serving as adaptors in the related tumour necrosis factor receptor complexes. Inhibition arises from cellular FLIP encoded by CFLAR, from viral FLIP-like proteins, or from pharmacological pan-caspase inhibitors, each converting a silent apoptotic outcome into membrane rupture and release of cell contents.	-	128	claude-opus-5	v4
reactome:R-HSA-5678895	B repair	CFTR is a cAMP-regulated chloride channel in the apical membrane of epithelia, and the chloride and bicarbonate it moves set the hydration and pH of airway, pancreatic, intestinal and biliary secretions. When mutation prevents the protein from folding, as with the common F508del allele, the channel never reaches the surface and cystic fibrosis follows: thick unclearable mucus and chronic lung infection, exocrine pancreatic insufficiency, meconium ileus, biliary disease, salty sweat and male infertility. The genes here trace the fate of the misfolded protein rather than the channel's transport function — lectin-like ER quality control and retention factors such as OS9, ERLEC1 and the SEL1L complex, membrane ubiquitin ligases RNF5 and RNF185, the VCP ATPase and derlin channels that retrotranslocate the substrate, and the ubiquitin and 26S proteasome machinery that degrades it. Loss of function is thus a disposal problem imposed by endoplasmic-reticulum-associated degradation.	-	143	claude-opus-5	v4
reactome:R-HSA-5683678	B repair	Newborn lungs cannot inflate without pulmonary surfactant, and the lipid transporter ABCA3 is what loads the lipids that make it. Sitting in the limiting membrane of lamellar bodies in alveolar type II cells, ABCA3 moves phospholipids and cholesterol into these storage organelles, where they are assembled with surfactant proteins into bilayer membranes that are secreted and spread as a surface film at the air-liquid interface, lowering surface tension so alveoli stay open. When ABCA3 is defective, this fails: normal lamellar bodies are absent, small vesicular structures carry electron-dense inclusions, and surfactant lipid is not secreted, so lipoproteinaceous material accumulates in the alveolar space. The result is pulmonary surfactant metabolism dysfunction type 3, a usually fatal neonatal respiratory distress. The biology links ABC-transporter-driven lipid translocation to lysosome-related organelle biogenesis and to lung development.	-	132	claude-opus-5	v4
reactome:R-HSA-69278	B repair	The mitotic cell cycle is the ordered programme by which a cell duplicates its genome and partitions it equally into two daughters, passing through G1, S, G2 and M with quiescence as an alternative exit. Its fidelity determines tissue growth and renewal, and its deregulation through cyclin, CDK inhibitor and retinoblastoma-pathway lesions is a hallmark of cancer. Cyclin-dependent kinases paired with D, E, A and B cyclins drive the transitions, restrained by CDK inhibitors, WEE1 and phosphatases and reset by ubiquitin-mediated proteolysis through SCF and the anaphase-promoting complex with the proteasome. Origin licensing on ORC and MCM proteins commits cells to replication; centrosome maturation, gamma-tubulin nucleation, kinetochore assembly, cohesin and condensin, spindle checkpoint surveillance, nuclear envelope and Golgi breakdown, and ESCRT-dependent abscission complete division.</description>}	-	124	claude-opus-5	v4
reactome:R-HSA-72306	B repair	Newly transcribed tRNAs are not usable until they are trimmed, spliced, tailed, modified and delivered to the cytosol, and tRNA processing covers that whole maturation route in both the nucleus and the mitochondrial matrix. Accurate translation depends on it: anticodon and wobble modifications set decoding fidelity, and defects cause microcephaly, intellectual disability, sideroblastic anaemia with immunodeficiency, pontocerebellar hypoplasia and mitochondrial encephalomyopathy, while variants near CDKAL1 are linked to type 2 diabetes through impaired insulin production. RNase P complexes remove 5' leaders, ELAC2 cleaves 3' trailers, TRNT1 adds the untemplated CCA end, and the TSEN endonuclease with RTCB-containing ligase excises introns and rejoins exons. A large modification enzyme set writes methyl, pseudouridine, thiol, queuosine, wybutosine and threonylcarbamoyl marks. Nucleoporins and the exportin XPOT handle nuclear export, and mitochondrial transcripts are excised from polycistronic precursors alongside the rRNAs and mRNAs they flank.	-	140	claude-opus-5	v4
reactome:R-HSA-72312	B repair	Ribosomes cannot be built until their RNA components are carved out of a long precursor and chemically decorated, and rRNA processing is that work. A single 47S transcript made by RNA polymerase I in the nucleolus is cleaved by endonucleases and trimmed by exonucleases to yield 18S rRNA for the small subunit and 5.8S and 28S rRNA for the large subunit, while ribosomal proteins of the RPS and RPL families assemble onto the maturing particles. Helicases, the UTP-containing small subunit processome, the RNA exosome with its nuclear helicase partner, and XRN2 carry out cleavage and degradation of discarded spacers; guide snoRNPs containing dyskerin, GAR1 and NOP10 direct pseudouridylation, and methyltransferases such as fibrillarin add 2'-O-methyl and base modifications. A parallel set of enzymes processes and modifies the mitochondrial 12S and 16S rRNAs cut from the polycistronic mitochondrial transcript. Defects in ribosome biogenesis factors cause human disease.	-	146	claude-opus-5	v4
reactome:R-HSA-72766	B repair	Translation converts mRNA sequence into polypeptide, and this collection covers the whole of it: initiation, elongation and termination on cytosolic ribosomes, the parallel machinery of the mitochondrion, the routing of secretory proteins into the endoplasmic reticulum, and the quality control that clears failed products. Large and small subunit ribosomal proteins provide the catalytic platform; aminoacyl-tRNA synthetases charge tRNAs, with separate cytosolic and mitochondrial enzymes; eIF3, eIF4F and eIF2 complexes assemble the start site and are the point where growth signals and stress restrain protein output. Nascent hydrophobic signal sequences are captured by the signal recognition particle, delivered to its ER receptor and threaded through the Sec61 translocon before signal peptidase cleavage. Inside mitochondria, mitoribosomes translate the thirteen respiratory chain subunits encoded by mtDNA and insert them cotranslationally via OXA1L. Stalled ribosomes are resolved by rescue and ubiquitin-proteasome factors including PELO, ZNF598 and LTN1.	-	143	claude-opus-5	v4
reactome:R-HSA-75064	B repair	Adenosine-to-inosine conversion is the most common form of mRNA editing in humans, rewriting transcripts after they are made so that a single gene can yield proteins of different function. Because the translation machinery reads inosine as guanosine, editing can change codons and therefore amino acids, and it is especially prevalent in the brain, where it tunes the properties of ion channels and neurotransmitter receptors. The deaminases ADAR and ADARB1 carry out the reaction, each combining double-stranded RNA binding domains with a catalytic deaminase domain and recognising structural features of pre-mRNA rather than a linear sequence motif. Well-characterised targets include the Q/R site of the AMPA receptor GluR2 subunit, whose editing renders the heteromeric receptor impermeable to calcium, and serotonin 5-HT2C receptor mRNA, where editing yields isoforms with reduced G-protein coupling. Editing of duplex RNA also shapes how the cell distinguishes its own transcripts from foreign ones.	-	146	claude-opus-5	v4
reactome:R-HSA-8948216	B repair	Before any collagen can leave the cell, three polypeptide chains must find each other and lock together in correct register, and collagen chain trimerization is that first assembly step. It sets the composition of each molecule -- homotrimer or specific heterotrimer -- which in turn dictates whether the product becomes a fibril, a basement membrane network, a beaded filament, or an anchoring structure. In the fibrillar collagens the C-propeptides drive this recognition, selecting partner chains, aligning them, and nucleating triple helix formation at the C-terminus so that folding then propagates toward the N-terminus in zipper-like fashion; in type III a C-terminal disulfide linkage holds the chains together permanently. Other members of the family, including the transmembrane and several non-fibrillar collagens, use different domains to oligomerize. The genes span essentially the whole collagen family, and correct chain selection here is a prerequisite for secretion and extracellular matrix assembly.	-	147	claude-opus-5	v4
reactome:R-HSA-8956321	B repair	Rather than build every nucleotide from scratch, cells recover the nucleosides and free bases released by RNA and DNA turnover and rephosphorylate them to monophosphates, feeding them back into nucleotide biosynthesis and interconversion. This recycling is energetically cheaper than de novo synthesis and is the route by which resting cells, and tissues such as brain that synthesise purines poorly, maintain their nucleotide pools; deoxyribonucleotide salvage runs at a low level because DNA turnover is limited. Phosphoribosyltransferases act on purine bases while kinases such as ADK, DCK, DGUOK, TK1, TK2 and the uridine-cytidine kinases handle nucleosides, with phosphorylases and deaminases channelling bases between purine and pyrimidine routes. Loss of HPRT1 causes Lesch-Nyhan syndrome with hyperuricaemia and severe neurological disease; adenosine deaminase deficiency causes immunodeficiency, and mutations in the mitochondrial kinases TK2 and DGUOK deplete mitochondrial DNA. The same enzymes activate nucleoside analogue drugs.	-	142	claude-opus-5	v4
